,locale,partition,utt,tokens
4584,tr-TR,train,cumartesi sabah yediye sinema saati adlı tekrarlayan bir etkinlik ekle,"['cumartesi', 'sabah', 'yediye', 'sinema', 'saati', 'adlı', 'tekrarlayan', 'bir', 'etkinlik', 'ekle']"
4585,tr-TR,train,cuma öğleden sonra toplantım var mı,"['cuma', 'öğleden', 'sonra', 'toplantım', 'var', 'mı']"
4586,tr-TR,train,yarınki tüm toplantıları sil,"['yarınki', 'tüm', 'toplantıları', 'sil']"
4587,tr-TR,train,gelecek hafta için programımı boşalt,"['gelecek', 'hafta', 'için', 'programımı', 'boşalt']"
4588,tr-TR,train,bana saat yedideki toplantıyı saat altıda hatırlat,"['bana', 'saat', 'yedideki', 'toplantıyı', 'saat', 'altıda', 'hatırlat']"
4589,tr-TR,train,bana yarın saat dörtteki etkinliği hatırlat,"['bana', 'yarın', 'saat', 'dörtteki', 'etkinliği', 'hatırlat']"
4590,tr-TR,train,yarın john ile toplantım kaçta,"['yarın', 'john', 'ile', 'toplantım', 'kaçta']"
4591,tr-TR,train,bugünkü toplantı için bana kuaförümün adresini ver,"['bugünkü', 'toplantı', 'için', 'bana', 'kuaförümün', 'adresini', 'ver']"
4592,tr-TR,train,dersler başlamadan iki saat önce dans kursu için alarm kur,"['dersler', 'başlamadan', 'iki', 'saat', 'önce', 'dans', 'kursu', 'için', 'alarm', 'kur']"
4593,tr-TR,train,bana orçunun doğum gününü hatırlat,"['bana', 'orçunun', 'doğum', 'gününü', 'hatırlat']"
4594,tr-TR,train,yarın hiç toplantım var mı,"['yarın', 'hiç', 'toplantım', 'var', 'mı']"
4595,tr-TR,train,cuma diş doktorumla kaçta buluşuyorum,"['cuma', 'diş', 'doktorumla', 'kaçta', 'buluşuyorum']"
4596,tr-TR,train,hatırlatıcıyı yarın öğleden sonra beşteki toplantı için ayarladım mı,"['hatırlatıcıyı', 'yarın', 'öğleden', 'sonra', 'beşteki', 'toplantı', 'için', 'ayarladım', 'mı']"
4597,tr-TR,train,yarın saat altıda pelin ile bir toplantı ekle,"['yarın', 'saat', 'altıda', 'pelin', 'ile', 'bir', 'toplantı', 'ekle']"
4598,tr-TR,train,pazar günü öğleden sonra dörtte mehmet ile tenis oynamak için hatırlatıcıyı ayarla,"['pazar', 'günü', 'öğleden', 'sonra', 'dörtte', 'mehmet', 'ile', 'tenis', 'oynamak', 'için', 'hatırlatıcıyı', 'ayarla']"
4599,tr-TR,train,cem'in doğum günü için bir etkinlik oluştur,"[""cem'in"", 'doğum', 'günü', 'için', 'bir', 'etkinlik', 'oluştur']"
4600,tr-TR,train,kız kardeşime bir email atmamı hatırlat,"['kız', 'kardeşime', 'bir', 'email', 'atmamı', 'hatırlat']"
4601,tr-TR,train,üyelik programına kayıt olabilmem için çarşamba öğlene alarm kur,"['üyelik', 'programına', 'kayıt', 'olabilmem', 'için', 'çarşamba', 'öğlene', 'alarm', 'kur']"
4602,tr-TR,train,beni cuma sabah beş te uyandır tren e yetişmem lazım,"['beni', 'cuma', 'sabah', 'beş', 'te', 'uyandır', 'tren', 'e', 'yetişmem', 'lazım']"
4603,tr-TR,train,perşembe altı on beşte star tv deki program için beni uyar,"['perşembe', 'altı', 'on', 'beşte', 'star', 'tv', 'deki', 'program', 'için', 'beni', 'uyar']"
4604,tr-TR,train,bana bugünkü etkinlikleri göster,"['bana', 'bugünkü', 'etkinlikleri', 'göster']"
4605,tr-TR,train,bugünkü toplantılarımı göster,"['bugünkü', 'toplantılarımı', 'göster']"
4606,tr-TR,train,takvimde bir sonraki etkinliğe git ve onu sil,"['takvimde', 'bir', 'sonraki', 'etkinliğe', 'git', 've', 'onu', 'sil']"
4607,tr-TR,train,takvimdeki bir sonraki etkinliği sil,"['takvimdeki', 'bir', 'sonraki', 'etkinliği', 'sil']"
4608,tr-TR,train,yarın saat sabah ona alarm kur ve toplantı olarak etiketle,"['yarın', 'saat', 'sabah', 'ona', 'alarm', 'kur', 've', 'toplantı', 'olarak', 'etiketle']"
4609,tr-TR,train,takvime git ve etkinliği planla,"['takvime', 'git', 've', 'etkinliği', 'planla']"
4610,tr-TR,train,yaklaşan tüm işler ne,"['yaklaşan', 'tüm', 'işler', 'ne']"
4611,tr-TR,train,bana yaklaşan etkinlikler hakkında bilgi ver,"['bana', 'yaklaşan', 'etkinlikler', 'hakkında', 'bilgi', 'ver']"
4612,tr-TR,train,yarın benim tam olarak saat ondaki toplantımı hatırlat,"['yarın', 'benim', 'tam', 'olarak', 'saat', 'ondaki', 'toplantımı', 'hatırlat']"
4613,tr-TR,train,planlanmış bir sonraki etkinlikler neler,"['planlanmış', 'bir', 'sonraki', 'etkinlikler', 'neler']"
4614,tr-TR,train,bana planlanmış bir sonraki etkinliği söyler misin,"['bana', 'planlanmış', 'bir', 'sonraki', 'etkinliği', 'söyler', 'misin']"
4615,tr-TR,train,bir sonraki planlanmış etkinlikler hakkında bilgi verebilir misiniz,"['bir', 'sonraki', 'planlanmış', 'etkinlikler', 'hakkında', 'bilgi', 'verebilir', 'misiniz']"
4616,tr-TR,train,takvimimi mahmutla senkronize edebilir misin,"['takvimimi', 'mahmutla', 'senkronize', 'edebilir', 'misin']"
4617,tr-TR,train,karl ile bu etkinliği ekleyebilir misin,"['karl', 'ile', 'bu', 'etkinliği', 'ekleyebilir', 'misin']"
4618,tr-TR,train,aziz ile yapacağım bu etkinliği ekleyebilir misin,"['aziz', 'ile', 'yapacağım', 'bu', 'etkinliği', 'ekleyebilir', 'misin']"
4619,tr-TR,train,geçerli etkinliği silebilir misin,"['geçerli', 'etkinliği', 'silebilir', 'misin']"
4620,tr-TR,train,bu ay takvimimde hangi önemli tarihler var,"['bu', 'ay', 'takvimimde', 'hangi', 'önemli', 'tarihler', 'var']"
4621,tr-TR,train,lütfen muhasebeden behlül belek ile bir görüşme planla,"['lütfen', 'muhasebeden', 'behlül', 'belek', 'ile', 'bir', 'görüşme', 'planla']"
4622,tr-TR,train,cuma günü öğleden sonra iki buçuk için muhammed kıraç ile bir görüşme programla,"['cuma', 'günü', 'öğleden', 'sonra', 'iki', 'buçuk', 'için', 'muhammed', 'kıraç', 'ile', 'bir', 'görüşme', 'programla']"
4623,tr-TR,train,perşembe günkü toplantım ne zaman,"['perşembe', 'günkü', 'toplantım', 'ne', 'zaman']"
4624,tr-TR,train,insan kaynaklarıyla toplantım ne zaman,"['insan', 'kaynaklarıyla', 'toplantım', 'ne', 'zaman']"
4625,tr-TR,train,gelecek perşembe öğleden sonra ikideki toplantıyı iptal et,"['gelecek', 'perşembe', 'öğleden', 'sonra', 'ikideki', 'toplantıyı', 'iptal', 'et']"
4626,tr-TR,train,yarın sabah ondaki toplantıyı sil,"['yarın', 'sabah', 'ondaki', 'toplantıyı', 'sil']"
4627,tr-TR,train,güzel,['güzel']
4628,tr-TR,train,herkese selam,"['herkese', 'selam']"
4629,tr-TR,train,iyi,['iyi']
4630,tr-TR,train,en iyi,"['en', 'iyi']"
4631,tr-TR,train,tıkla kaydet,"['tıkla', 'kaydet']"
4632,tr-TR,train,gösteri saatleri ne,"['gösteri', 'saatleri', 'ne']"
4633,tr-TR,train,ne kadar sürer,"['ne', 'kadar', 'sürer']"
4634,tr-TR,train,gelecek pazartesi sabah onda diş doktorumla bir randevu ekle,"['gelecek', 'pazartesi', 'sabah', 'onda', 'diş', 'doktorumla', 'bir', 'randevu', 'ekle']"
4635,tr-TR,train,takvimimden bütün etkinlikleri kaldır,"['takvimimden', 'bütün', 'etkinlikleri', 'kaldır']"
4636,tr-TR,train,maç için beni akşam sekizde uyar,"['maç', 'için', 'beni', 'akşam', 'sekizde', 'uyar']"
4637,tr-TR,train,gelecek haftaki diş randevumu sil,"['gelecek', 'haftaki', 'diş', 'randevumu', 'sil']"
4638,tr-TR,train,gelecek ay çim bakım randevusunu sil,"['gelecek', 'ay', 'çim', 'bakım', 'randevusunu', 'sil']"
4639,tr-TR,train,çok farklı,"['çok', 'farklı']"
4640,tr-TR,train,bana her ayın ilk gününü hatırlat,"['bana', 'her', 'ayın', 'ilk', 'gününü', 'hatırlat']"
4641,tr-TR,train,önümüzdeki üç saat için ne planlanmış,"['önümüzdeki', 'üç', 'saat', 'için', 'ne', 'planlanmış']"
4642,tr-TR,train,yarınki toplantıyı kim planladı,"['yarınki', 'toplantıyı', 'kim', 'planladı']"
4643,tr-TR,train,her gün tekrar eden bir hatırlatıcıyı takvime ayarla,"['her', 'gün', 'tekrar', 'eden', 'bir', 'hatırlatıcıyı', 'takvime', 'ayarla']"
4644,tr-TR,train,pazartesiler için yinelenen toplantı etkinliği,"['pazartesiler', 'için', 'yinelenen', 'toplantı', 'etkinliği']"
4645,tr-TR,train,takvimdek tüm etkinlikleri kaldır,"['takvimdek', 'tüm', 'etkinlikleri', 'kaldır']"
4646,tr-TR,train,etkinlikleri kaldır,"['etkinlikleri', 'kaldır']"
4647,tr-TR,train,martın beşi öğleden önce on için bir doktor randevusu uyarısı oluştur,"['martın', 'beşi', 'öğleden', 'önce', 'on', 'için', 'bir', 'doktor', 'randevusu', 'uyarısı', 'oluştur']"
4648,tr-TR,train,martın on birinde hamit beyle programlanan görüşme için bir bildirim kur,"['martın', 'on', 'birinde', 'hamit', 'beyle', 'programlanan', 'görüşme', 'için', 'bir', 'bildirim', 'kur']"
4649,tr-TR,train,pazartesi saat onda benim çağrı ile görüşmemi hatırlat,"['pazartesi', 'saat', 'onda', 'benim', 'çağrı', 'ile', 'görüşmemi', 'hatırlat']"
4650,tr-TR,train,bugün hiç toplantım var mı,"['bugün', 'hiç', 'toplantım', 'var', 'mı']"
4651,tr-TR,train,takvimime bir etkinlik eklemek istiyorum,"['takvimime', 'bir', 'etkinlik', 'eklemek', 'istiyorum']"
4652,tr-TR,train,takvime etkinlik ekle,"['takvime', 'etkinlik', 'ekle']"
4653,tr-TR,train,bu hafta hangi etkinlikler var,"['bu', 'hafta', 'hangi', 'etkinlikler', 'var']"
4654,tr-TR,train,bu toplantıya nasıl yardımcı olacak,"['bu', 'toplantıya', 'nasıl', 'yardımcı', 'olacak']"
4655,tr-TR,train,çocukları hafta içleri öğleden sonra üçte almam için bir hatırlatıcı kur,"['çocukları', 'hafta', 'içleri', 'öğleden', 'sonra', 'üçte', 'almam', 'için', 'bir', 'hatırlatıcı', 'kur']"
4656,tr-TR,train,bana bugün öğlen birde patronla öğle yemeğimi hatırlat,"['bana', 'bugün', 'öğlen', 'birde', 'patronla', 'öğle', 'yemeğimi', 'hatırlat']"
4657,tr-TR,train,öğleden sonra dörtteki müşteri görüşmesini hatırlatmayı unutma,"['öğleden', 'sonra', 'dörtteki', 'müşteri', 'görüşmesini', 'hatırlatmayı', 'unutma']"
4658,tr-TR,train,bir etkinlik ayarla,"['bir', 'etkinlik', 'ayarla']"
4659,tr-TR,train,bir takvim etkinliği oluştur,"['bir', 'takvim', 'etkinliği', 'oluştur']"
4660,tr-TR,train,takvimi aç etkinlik kur,"['takvimi', 'aç', 'etkinlik', 'kur']"
4661,tr-TR,train,yarın benim kaç tane toplantım var,"['yarın', 'benim', 'kaç', 'tane', 'toplantım', 'var']"
4662,tr-TR,train,yarın öğleden sonra benim bir randevum var mı,"['yarın', 'öğleden', 'sonra', 'benim', 'bir', 'randevum', 'var', 'mı']"
4663,tr-TR,train,merhaba patronumla bir sonraki pazartesi öğleden önce on birde olacak toplantıyı bana hatırlat,"['merhaba', 'patronumla', 'bir', 'sonraki', 'pazartesi', 'öğleden', 'önce', 'on', 'birde', 'olacak', 'toplantıyı', 'bana', 'hatırlat']"
4664,tr-TR,train,lütfen gelecek cuma günü ekip ile yapacağım bir sonraki toplantı için öğleden sonra üçe bir alarm kur,"['lütfen', 'gelecek', 'cuma', 'günü', 'ekip', 'ile', 'yapacağım', 'bir', 'sonraki', 'toplantı', 'için', 'öğleden', 'sonra', 'üçe', 'bir', 'alarm', 'kur']"
4665,tr-TR,train,kız arkadaşımla sonraki buluşmayı hatırlatmanı istiyorum gelecek pazar akşam saat sekiz,"['kız', 'arkadaşımla', 'sonraki', 'buluşmayı', 'hatırlatmanı', 'istiyorum', 'gelecek', 'pazar', 'akşam', 'saat', 'sekiz']"
4666,tr-TR,train,tüm takvimi kaldır,"['tüm', 'takvimi', 'kaldır']"
4667,tr-TR,train,benim gelecek salı günkü toplantım için bir bildirim kur,"['benim', 'gelecek', 'salı', 'günkü', 'toplantım', 'için', 'bir', 'bildirim', 'kur']"
4668,tr-TR,train,patronla toplantı için bildirim ayarla,"['patronla', 'toplantı', 'için', 'bildirim', 'ayarla']"
4669,tr-TR,train,beni toplantımdan bir saat önce uyar,"['beni', 'toplantımdan', 'bir', 'saat', 'önce', 'uyar']"
4670,tr-TR,train,takvimimi temizle,"['takvimimi', 'temizle']"
4671,tr-TR,train,bana öğleden sonra ikideki toplantımı hatırlat,"['bana', 'öğleden', 'sonra', 'ikideki', 'toplantımı', 'hatırlat']"
4672,tr-TR,train,hatırlatıcıyı toplantım için öğleden sonra ikiye ayarla,"['hatırlatıcıyı', 'toplantım', 'için', 'öğleden', 'sonra', 'ikiye', 'ayarla']"
4673,tr-TR,train,bu akşam için beklemede olan hatırlatıcılar neler,"['bu', 'akşam', 'için', 'beklemede', 'olan', 'hatırlatıcılar', 'neler']"
4674,tr-TR,train,beklemede olan bütün hatırlatıcılarımı göster,"['beklemede', 'olan', 'bütün', 'hatırlatıcılarımı', 'göster']"
4675,tr-TR,train,bugün ne yapmalıyım,"['bugün', 'ne', 'yapmalıyım']"
4676,tr-TR,train,etkinliği sil,"['etkinliği', 'sil']"
4677,tr-TR,train,etkinlik kaldır,"['etkinlik', 'kaldır']"
4678,tr-TR,train,etkinliği kaldır,"['etkinliği', 'kaldır']"
4679,tr-TR,train,lütfen yarınki mersin etkinliği için bana hatırlat,"['lütfen', 'yarınki', 'mersin', 'etkinliği', 'için', 'bana', 'hatırlat']"
4680,tr-TR,train,bu öğleden sonra ne hatırlatma lazım,"['bu', 'öğleden', 'sonra', 'ne', 'hatırlatma', 'lazım']"
4681,tr-TR,train,benim bir sonraki anımsatıcılarımı bana okur musun,"['benim', 'bir', 'sonraki', 'anımsatıcılarımı', 'bana', 'okur', 'musun']"
4682,tr-TR,train,bu öğleden sonra için bir sonraki hatırlatıcımı oku,"['bu', 'öğleden', 'sonra', 'için', 'bir', 'sonraki', 'hatırlatıcımı', 'oku']"
4683,tr-TR,train,bir şey unuttum mu,"['bir', 'şey', 'unuttum', 'mu']"
4684,tr-TR,train,hatırlatıcıları göster,"['hatırlatıcıları', 'göster']"
4685,tr-TR,train,şehrimde gerçekleşen etkinliklerle ilgili olarak beni bilgilendir,"['şehrimde', 'gerçekleşen', 'etkinliklerle', 'ilgili', 'olarak', 'beni', 'bilgilendir']"
4686,tr-TR,train,new york'daki tüm cadılar bayramı etkinliklerinin bir listesini oluşur,"['new', ""york'daki"", 'tüm', 'cadılar', 'bayramı', 'etkinliklerinin', 'bir', 'listesini', 'oluşur']"
4687,tr-TR,train,bana gelecek hafta için detaylı programı ver,"['bana', 'gelecek', 'hafta', 'için', 'detaylı', 'programı', 'ver']"
4688,tr-TR,train,lütfen bana her dört mayısta amcam hikmet'in doğum gününü hatırlat,"['lütfen', 'bana', 'her', 'dört', 'mayısta', 'amcam', ""hikmet'in"", 'doğum', 'gününü', 'hatırlat']"
4689,tr-TR,train,gelecek cumartesi yapılacak ofis partisi için bir hatırlatıcı ayarla,"['gelecek', 'cumartesi', 'yapılacak', 'ofis', 'partisi', 'için', 'bir', 'hatırlatıcı', 'ayarla']"
4690,tr-TR,train,lütfen bana on üç temmuzdaki doktor randevumu hatırlat,"['lütfen', 'bana', 'on', 'üç', 'temmuzdaki', 'doktor', 'randevumu', 'hatırlat']"
4691,tr-TR,train,hatırlatıcı kur,"['hatırlatıcı', 'kur']"
4692,tr-TR,train,beni uyar,"['beni', 'uyar']"
4693,tr-TR,train,bir sonraki etkinliği sil,"['bir', 'sonraki', 'etkinliği', 'sil']"
4694,tr-TR,train,gelecekteki etkinliği temizle,"['gelecekteki', 'etkinliği', 'temizle']"
4695,tr-TR,train,etkinlik ekle,"['etkinlik', 'ekle']"
4696,tr-TR,train,etkinlik oluştur,"['etkinlik', 'oluştur']"
4697,tr-TR,train,bu tarihte yıllık olarak tekrarlanacak bir takvim etkinliği koy,"['bu', 'tarihte', 'yıllık', 'olarak', 'tekrarlanacak', 'bir', 'takvim', 'etkinliği', 'koy']"
4698,tr-TR,train,bana her sene bu tarihte hatırlat,"['bana', 'her', 'sene', 'bu', 'tarihte', 'hatırlat']"
4699,tr-TR,train,yarın için akın ile bir toplantı ayarla,"['yarın', 'için', 'akın', 'ile', 'bir', 'toplantı', 'ayarla']"
4700,tr-TR,train,yarın armağan ile bir toplantı için bana zaman bul,"['yarın', 'armağan', 'ile', 'bir', 'toplantı', 'için', 'bana', 'zaman', 'bul']"
4701,tr-TR,train,takvimim önümüzdeki hafta için nasıl görünüyor,"['takvimim', 'önümüzdeki', 'hafta', 'için', 'nasıl', 'görünüyor']"
4702,tr-TR,train,gelecek haftaya programımda ne var,"['gelecek', 'haftaya', 'programımda', 'ne', 'var']"
4703,tr-TR,train,can için bir takvim randevusu ayarla,"['can', 'için', 'bir', 'takvim', 'randevusu', 'ayarla']"
4704,tr-TR,train,takvimime ahmet yılmaz ile yapacağım bir toplantı ekle ve,"['takvimime', 'ahmet', 'yılmaz', 'ile', 'yapacağım', 'bir', 'toplantı', 'ekle', 've']"
4705,tr-TR,train,umut'un pazartesi günü toplantı için müsait olup olmadığına bak,"[""umut'un"", 'pazartesi', 'günü', 'toplantı', 'için', 'müsait', 'olup', 'olmadığına', 'bak']"
4706,tr-TR,train,bugün akşam saat altıdan önce planlanan tüm toplantıları listele,"['bugün', 'akşam', 'saat', 'altıdan', 'önce', 'planlanan', 'tüm', 'toplantıları', 'listele']"
4707,tr-TR,train,takvimim boş mu,"['takvimim', 'boş', 'mu']"
4708,tr-TR,train,takvimden yılbaşı arifesini sil,"['takvimden', 'yılbaşı', 'arifesini', 'sil']"
4709,tr-TR,train,sevgililer günü etkinliğini takvimden iptal et,"['sevgililer', 'günü', 'etkinliğini', 'takvimden', 'iptal', 'et']"
4710,tr-TR,train,bana bir sonraki hatırlatıcının ayrıntılarını ver,"['bana', 'bir', 'sonraki', 'hatırlatıcının', 'ayrıntılarını', 'ver']"
4711,tr-TR,train,bana yarınki hatırlatıcıları göster,"['bana', 'yarınki', 'hatırlatıcıları', 'göster']"
4712,tr-TR,train,yarın için kurduğum hatırlatıcı neydi,"['yarın', 'için', 'kurduğum', 'hatırlatıcı', 'neydi']"
4713,tr-TR,train,babalar gününü takvimden çıkar,"['babalar', 'gününü', 'takvimden', 'çıkar']"
4714,tr-TR,train,takvimdeki tüm etkinlikleri sil,"['takvimdeki', 'tüm', 'etkinlikleri', 'sil']"
4715,tr-TR,train,facebook arkadaşlarım hangi etkinliklere katılacak,"['facebook', 'arkadaşlarım', 'hangi', 'etkinliklere', 'katılacak']"
4716,tr-TR,train,kart ödemeleri için hatırlatmalar,"['kart', 'ödemeleri', 'için', 'hatırlatmalar']"
4717,tr-TR,train,takvime yılbaşı arifesi ekle,"['takvime', 'yılbaşı', 'arifesi', 'ekle']"
4718,tr-TR,train,takvime yeni bir şükran günü etkinliği ekle,"['takvime', 'yeni', 'bir', 'şükran', 'günü', 'etkinliği', 'ekle']"
4719,tr-TR,train,toplantım için yarın sabaha bir hatırlatıcı ayarla,"['toplantım', 'için', 'yarın', 'sabaha', 'bir', 'hatırlatıcı', 'ayarla']"
4720,tr-TR,train,bu akşam temsilciyle yapacağım toplantı için bir hatırlatma alarmı kur,"['bu', 'akşam', 'temsilciyle', 'yapacağım', 'toplantı', 'için', 'bir', 'hatırlatma', 'alarmı', 'kur']"
4721,tr-TR,train,bu hafta için takvimimi boşalt,"['bu', 'hafta', 'için', 'takvimimi', 'boşalt']"
4722,tr-TR,train,benim takvimime tekrarlayan etkinlik kurmam gerekiyor lütfen,"['benim', 'takvimime', 'tekrarlayan', 'etkinlik', 'kurmam', 'gerekiyor', 'lütfen']"
4723,tr-TR,train,merhaba google beni lütfen google takvimine götür,"['merhaba', 'google', 'beni', 'lütfen', 'google', 'takvimine', 'götür']"
4724,tr-TR,train,çarşamba öğleden sonra üçte odada bir toplantı kur,"['çarşamba', 'öğleden', 'sonra', 'üçte', 'odada', 'bir', 'toplantı', 'kur']"
4725,tr-TR,train,nurettinle pazartesi sabah dokuzda bir toplantı ayarlamam gerekiyor,"['nurettinle', 'pazartesi', 'sabah', 'dokuzda', 'bir', 'toplantı', 'ayarlamam', 'gerekiyor']"
4726,tr-TR,train,lütfen cumartesi öğleden sonra üç için bir hatırlatma alarmı kur,"['lütfen', 'cumartesi', 'öğleden', 'sonra', 'üç', 'için', 'bir', 'hatırlatma', 'alarmı', 'kur']"
4727,tr-TR,train,bu perşembe takvime toplantı ekle,"['bu', 'perşembe', 'takvime', 'toplantı', 'ekle']"
4728,tr-TR,train,pazartesi saat üçte doktor randevusunu takvime ekle,"['pazartesi', 'saat', 'üçte', 'doktor', 'randevusunu', 'takvime', 'ekle']"
4729,tr-TR,train,google takvim aç ve beş mayıs için etkinlik ekle lütfen,"['google', 'takvim', 'aç', 've', 'beş', 'mayıs', 'için', 'etkinlik', 'ekle', 'lütfen']"
4730,tr-TR,train,google takvim yirmi bir mart için etkinlik ekle,"['google', 'takvim', 'yirmi', 'bir', 'mart', 'için', 'etkinlik', 'ekle']"
4731,tr-TR,train,google takvimlerime martın yirmi ikisi için bir etkinlik ekle lütfen,"['google', 'takvimlerime', 'martın', 'yirmi', 'ikisi', 'için', 'bir', 'etkinlik', 'ekle', 'lütfen']"
4732,tr-TR,train,gelecek salı günü öğleden önce on bir ve öğleden sonra üç ile ilgili programlanan etkinlikler nelerdir,"['gelecek', 'salı', 'günü', 'öğleden', 'önce', 'on', 'bir', 've', 'öğleden', 'sonra', 'üç', 'ile', 'ilgili', 'programlanan', 'etkinlikler', 'nelerdir']"
4733,tr-TR,train,cuma sabahı işe gittikten sonra takvimimde bir şey var mı,"['cuma', 'sabahı', 'işe', 'gittikten', 'sonra', 'takvimimde', 'bir', 'şey', 'var', 'mı']"
4734,tr-TR,train,erkan ile pazartesi sabah on da bir toplantı ayarlamam gerekiyor,"['erkan', 'ile', 'pazartesi', 'sabah', 'on', 'da', 'bir', 'toplantı', 'ayarlamam', 'gerekiyor']"
4735,tr-TR,train,kasım etkinlik sil,"['kasım', 'etkinlik', 'sil']"
4736,tr-TR,train,etkinliklerim,['etkinliklerim']
4737,tr-TR,train,salı günü telekonferans olduğunu yarım saat önceden hatırlat,"['salı', 'günü', 'telekonferans', 'olduğunu', 'yarım', 'saat', 'önceden', 'hatırlat']"
4738,tr-TR,train,lütfen benim etkinlikler takvimimi sil,"['lütfen', 'benim', 'etkinlikler', 'takvimimi', 'sil']"
4739,tr-TR,train,benim tüm takvim etkinliklerimi sil,"['benim', 'tüm', 'takvim', 'etkinliklerimi', 'sil']"
4740,tr-TR,train,bugün takvimimdeki herhangi bir etkinlik,"['bugün', 'takvimimdeki', 'herhangi', 'bir', 'etkinlik']"
4741,tr-TR,train,tercih edilen zaman dilimini görüntülemek için sekmeyi özelleştir,"['tercih', 'edilen', 'zaman', 'dilimini', 'görüntülemek', 'için', 'sekmeyi', 'özelleştir']"
