,locale,partition,utt,tokens
4899,ru-RU,train,удали все мои встречи на сегодня,"['удали', 'все', 'мои', 'встречи', 'на', 'сегодня']"
4900,ru-RU,train,удали мои запланированные события в календаре если получится,"['удали', 'мои', 'запланированные', 'события', 'в', 'календаре', 'если', 'получится']"
4901,ru-RU,train,возьми мой календарь и очисти его,"['возьми', 'мой', 'календарь', 'и', 'очисти', 'его']"
4902,ru-RU,train,пожалуйста сообщи что у меня встреча в пять часов вечера,"['пожалуйста', 'сообщи', 'что', 'у', 'меня', 'встреча', 'в', 'пять', 'часов', 'вечера']"
4903,ru-RU,train,поставь напоминание о встрече завтра в девять утра,"['поставь', 'напоминание', 'о', 'встрече', 'завтра', 'в', 'девять', 'утра']"
4904,ru-RU,train,пожалуйста организуй встречу с работниками моей компании,"['пожалуйста', 'организуй', 'встречу', 'с', 'работниками', 'моей', 'компании']"
4905,ru-RU,train,любые предложения о подходящем времени для часовой встречи на этой неделе,"['любые', 'предложения', 'о', 'подходящем', 'времени', 'для', 'часовой', 'встречи', 'на', 'этой', 'неделе']"
4906,ru-RU,train,давай внесём в календарь что-нибудь на вторник,"['давай', 'внесём', 'в', 'календарь', 'что-нибудь', 'на', 'вторник']"
4907,ru-RU,train,создай новое событие на каждую пятницу в полдень,"['создай', 'новое', 'событие', 'на', 'каждую', 'пятницу', 'в', 'полдень']"
4908,ru-RU,train,очисти все события в этом месяце,"['очисти', 'все', 'события', 'в', 'этом', 'месяце']"
4909,ru-RU,train,удали мой календарь,"['удали', 'мой', 'календарь']"
4910,ru-RU,train,добавь обед с ларисой на четверг в час,"['добавь', 'обед', 'с', 'ларисой', 'на', 'четверг', 'в', 'час']"
4911,ru-RU,train,церковь с мамой и папой в воскресенье,"['церковь', 'с', 'мамой', 'и', 'папой', 'в', 'воскресенье']"
4912,ru-RU,train,забронировано ли у меня что-то,"['забронировано', 'ли', 'у', 'меня', 'что-то']"
4913,ru-RU,train,я должен быть на сахалине для этого предстоящего мероприятия можешь добавить это,"['я', 'должен', 'быть', 'на', 'сахалине', 'для', 'этого', 'предстоящего', 'мероприятия', 'можешь', 'добавить', 'это']"
