,locale,partition,utt,tokens
2819,sl-SL,train,vklopi stropne luči,"['vklopi', 'stropne', 'luči']"
2820,sl-SL,train,kateri je današnji dan,"['kateri', 'je', 'današnji', 'dan']"
2821,sl-SL,train,predvajaj pesem moja boš,"['predvajaj', 'pesem', 'moja', 'boš']"
2822,sl-SL,train,oli si zadnje čase slišal kaj smešnih vicev,"['oli', 'si', 'zadnje', 'čase', 'slišal', 'kaj', 'smešnih', 'vicev']"
2823,sl-SL,train,hej siri si slišala kakšno smešno šalo danes,"['hej', 'siri', 'si', 'slišala', 'kakšno', 'smešno', 'šalo', 'danes']"
2824,sl-SL,train,nasmej me z dobrim vicem,"['nasmej', 'me', 'z', 'dobrim', 'vicem']"
2825,sl-SL,train,mi lahko danes noročič pico iz foculusa,"['mi', 'lahko', 'danes', 'noročič', 'pico', 'iz', 'foculusa']"
2826,sl-SL,train,rabim pico katero je najbližje mesto ki dostavlja,"['rabim', 'pico', 'katero', 'je', 'najbližje', 'mesto', 'ki', 'dostavlja']"
2827,sl-SL,train,prosim nastavi modro barvo svetlobe na verandi,"['prosim', 'nastavi', 'modro', 'barvo', 'svetlobe', 'na', 'verandi']"
2828,sl-SL,train,lahko nastaviš luči v dnevni sobi na rožnato,"['lahko', 'nastaviš', 'luči', 'v', 'dnevni', 'sobi', 'na', 'rožnato']"
2829,sl-SL,train,želel bi kopalniške luči nastaviti v rumeno,"['želel', 'bi', 'kopalniške', 'luči', 'nastaviti', 'v', 'rumeno']"
2830,sl-SL,train,znižaj glasnost za polovico,"['znižaj', 'glasnost', 'za', 'polovico']"
2831,sl-SL,train,lahko prosim preveriš vreme v kopru,"['lahko', 'prosim', 'preveriš', 'vreme', 'v', 'kopru']"
2832,sl-SL,train,vklopi kavni aparat,"['vklopi', 'kavni', 'aparat']"
2833,sl-SL,train,s sesalcem počisti kavč,"['s', 'sesalcem', 'počisti', 'kavč']"
2834,sl-SL,train,kakršnekoli zadnje novice o severni koreji,"['kakršnekoli', 'zadnje', 'novice', 'o', 'severni', 'koreji']"
2835,sl-SL,train,koliko je deset dopoldne po vzhodnem času,"['koliko', 'je', 'deset', 'dopoldne', 'po', 'vzhodnem', 'času']"
2836,sl-SL,train,prosim pretvori mi sedem zvečer v pacifiški standardni čas,"['prosim', 'pretvori', 'mi', 'sedem', 'zvečer', 'v', 'pacifiški', 'standardni', 'čas']"
2837,sl-SL,train,kateri čas je zdaj v g m t,"['kateri', 'čas', 'je', 'zdaj', 'v', 'g', 'm', 't']"
2838,sl-SL,train,koliko je sedaj ura v novem mestu,"['koliko', 'je', 'sedaj', 'ura', 'v', 'novem', 'mestu']"
2839,sl-SL,train,živjo siri koliko je ura,"['živjo', 'siri', 'koliko', 'je', 'ura']"
2840,sl-SL,train,živjo olly koliko je ura,"['živjo', 'olly', 'koliko', 'je', 'ura']"
2841,sl-SL,train,kdo igra oboo v tej pesmi,"['kdo', 'igra', 'oboo', 'v', 'tej', 'pesmi']"
2842,sl-SL,train,koliko je ura v ljubljani,"['koliko', 'je', 'ura', 'v', 'ljubljani']"
2843,sl-SL,train,koliko je trenutno ura v ljubljani,"['koliko', 'je', 'trenutno', 'ura', 'v', 'ljubljani']"
2844,sl-SL,train,koliko je ura v bostonu,"['koliko', 'je', 'ura', 'v', 'bostonu']"
2845,sl-SL,train,predvaja in ko enkrat bom umrl od magnifica,"['predvaja', 'in', 'ko', 'enkrat', 'bom', 'umrl', 'od', 'magnifica']"
2846,sl-SL,train,predvajaj sesznam od mojih priljubljenih,"['predvajaj', 'sesznam', 'od', 'mojih', 'priljubljenih']"
2847,sl-SL,train,ponovi sledečo pesem,"['ponovi', 'sledečo', 'pesem']"
2848,sl-SL,train,izključi vse alarme ki so nastavljeni za danes,"['izključi', 'vse', 'alarme', 'ki', 'so', 'nastavljeni', 'za', 'danes']"
2849,sl-SL,train,utišaj vse današnje alarme za stalno,"['utišaj', 'vse', 'današnje', 'alarme', 'za', 'stalno']"
2850,sl-SL,train,vklopi mojo vtičnico,"['vklopi', 'mojo', 'vtičnico']"
2851,sl-SL,train,izklopi napajanje wema,"['izklopi', 'napajanje', 'wema']"
2852,sl-SL,train,ali bo ta teden sneg,"['ali', 'bo', 'ta', 'teden', 'sneg']"
2853,sl-SL,train,predvajaj kalifornija od pop designa,"['predvajaj', 'kalifornija', 'od', 'pop', 'designa']"
2854,sl-SL,train,bom morala nositi plašč danes,"['bom', 'morala', 'nositi', 'plašč', 'danes']"
2855,sl-SL,train,ali naj obujem natikače,"['ali', 'naj', 'obujem', 'natikače']"
2856,sl-SL,train,ali moram zvečer vzeti dežnik s seboj,"['ali', 'moram', 'zvečer', 'vzeti', 'dežnik', 's', 'seboj']"
2857,sl-SL,train,ali moram jutri obleči plašč za v službo,"['ali', 'moram', 'jutri', 'obleči', 'plašč', 'za', 'v', 'službo']"
2858,sl-SL,train,misliš da bo v reduče oblečem kratke hlače ta teden,"['misliš', 'da', 'bo', 'v', 'reduče', 'oblečem', 'kratke', 'hlače', 'ta', 'teden']"
2859,sl-SL,train,spremeni gorski v pacifiški čas,"['spremeni', 'gorski', 'v', 'pacifiški', 'čas']"
2860,sl-SL,train,spremeni uro na centralni časovni pas iz mojega trenutnega časovnega pasu,"['spremeni', 'uro', 'na', 'centralni', 'časovni', 'pas', 'iz', 'mojega', 'trenutnega', 'časovnega', 'pasu']"
2861,sl-SL,train,potrebujem časovni pas za maribor slovenija namesto centralnega časovnega pasu,"['potrebujem', 'časovni', 'pas', 'za', 'maribor', 'slovenija', 'namesto', 'centralnega', 'časovnega', 'pasu']"
2862,sl-SL,train,ali naj obujem gumijaste škornje danes,"['ali', 'naj', 'obujem', 'gumijaste', 'škornje', 'danes']"
2863,sl-SL,train,ali trenutno zunaj potrebujem plašč,"['ali', 'trenutno', 'zunaj', 'potrebujem', 'plašč']"
2864,sl-SL,train,koliko je ura zdaj,"['koliko', 'je', 'ura', 'zdaj']"
2865,sl-SL,train,ali lahko izvem koliko je ura zdaj,"['ali', 'lahko', 'izvem', 'koliko', 'je', 'ura', 'zdaj']"
2866,sl-SL,train,prosim preveri čas,"['prosim', 'preveri', 'čas']"
2867,sl-SL,train,kje je trenutno moja pica iz foculusa,"['kje', 'je', 'trenutno', 'moja', 'pica', 'iz', 'foculusa']"
2868,sl-SL,train,koliko še moram čakati na dostavo pice,"['koliko', 'še', 'moram', 'čakati', 'na', 'dostavo', 'pice']"
2869,sl-SL,train,predvajaj moj seznam predvajanja country glasbe,"['predvajaj', 'moj', 'seznam', 'predvajanja', 'country', 'glasbe']"
2870,sl-SL,train,ali lahko ugasneš mojo svetilko v spalnici,"['ali', 'lahko', 'ugasneš', 'mojo', 'svetilko', 'v', 'spalnici']"
2871,sl-SL,train,rabim vklopiti stikalo v moji pisarni za moj računalnik,"['rabim', 'vklopiti', 'stikalo', 'v', 'moji', 'pisarni', 'za', 'moj', 'računalnik']"
2872,sl-SL,train,predvajaj metka od pankrtov,"['predvajaj', 'metka', 'od', 'pankrtov']"
2873,sl-SL,train,predvajaj mojo najljubšo pesem big foot mame,"['predvajaj', 'mojo', 'najljubšo', 'pesem', 'big', 'foot', 'mame']"
2874,sl-SL,train,hej koliko je ura,"['hej', 'koliko', 'je', 'ura']"
2875,sl-SL,train,kakšno je trenutno vreme,"['kakšno', 'je', 'trenutno', 'vreme']"
2876,sl-SL,train,povej mi nastavitve glasnosti,"['povej', 'mi', 'nastavitve', 'glasnosti']"
2877,sl-SL,train,vklopi robotski sesalnik,"['vklopi', 'robotski', 'sesalnik']"
2878,sl-SL,train,prosim ne govori,"['prosim', 'ne', 'govori']"
2879,sl-SL,train,v kavnem aparatu mi prosim pripravi kavo,"['v', 'kavnem', 'aparatu', 'mi', 'prosim', 'pripravi', 'kavo']"
2880,sl-SL,train,spremeni vse luči v modro barvo,"['spremeni', 'vse', 'luči', 'v', 'modro', 'barvo']"
2881,sl-SL,train,ali bo danes pozneje deževalo,"['ali', 'bo', 'danes', 'pozneje', 'deževalo']"
2882,sl-SL,train,ali je pretoplo da nosim volnen pulover danes,"['ali', 'je', 'pretoplo', 'da', 'nosim', 'volnen', 'pulover', 'danes']"
2883,sl-SL,train,ali naj danes vzamem dežnik s seboj,"['ali', 'naj', 'danes', 'vzamem', 'dežnik', 's', 'seboj']"
2884,sl-SL,train,oli poročaj mi o najnovejših novicah iz r.t.v.ja slovenije,"['oli', 'poročaj', 'mi', 'o', 'najnovejših', 'novicah', 'iz', 'r.t.v.ja', 'slovenije']"
2885,sl-SL,train,preberi mi najbolj posodbljene novice na r. t. v. sloveniji,"['preberi', 'mi', 'najbolj', 'posodbljene', 'novice', 'na', 'r.', 't.', 'v.', 'sloveniji']"
2886,sl-SL,train,prosim povej mi trenutni datum,"['prosim', 'povej', 'mi', 'trenutni', 'datum']"
2887,sl-SL,train,kaj se je v zadnjem času dogajalo v novicah,"['kaj', 'se', 'je', 'v', 'zadnjem', 'času', 'dogajalo', 'v', 'novicah']"
2888,sl-SL,train,povišaj glasnost,"['povišaj', 'glasnost']"
2889,sl-SL,train,prosim uporabi premešaj,"['prosim', 'uporabi', 'premešaj']"
2890,sl-SL,train,prosim predvajaj ponovitve,"['prosim', 'predvajaj', 'ponovitve']"
2891,sl-SL,train,si v zadnjem času slišal kak dober vic,"['si', 'v', 'zadnjem', 'času', 'slišal', 'kak', 'dober', 'vic']"
2892,sl-SL,train,koliko vicev poznaš,"['koliko', 'vicev', 'poznaš']"
2893,sl-SL,train,kakšna je današnja vremenska napoved,"['kakšna', 'je', 'današnja', 'vremenska', 'napoved']"
2894,sl-SL,train,glasneje predvajaj glasbo,"['glasneje', 'predvajaj', 'glasbo']"
2895,sl-SL,train,ponovi ta komad res mi je všeč,"['ponovi', 'ta', 'komad', 'res', 'mi', 'je', 'všeč']"
2896,sl-SL,train,rad bi skodelico kave,"['rad', 'bi', 'skodelico', 'kave']"
2897,sl-SL,train,veš vic,"['veš', 'vic']"
2898,sl-SL,train,povej mi kakšen vic,"['povej', 'mi', 'kakšen', 'vic']"
2899,sl-SL,train,prosim ugasni svetilko,"['prosim', 'ugasni', 'svetilko']"
2900,sl-SL,train,meni je všeč lestvica top štirideset,"['meni', 'je', 'všeč', 'lestvica', 'top', 'štirideset']"
2901,sl-SL,train,rada imam mehki rock,"['rada', 'imam', 'mehki', 'rock']"
2902,sl-SL,train,imam rada klasični rok,"['imam', 'rada', 'klasični', 'rok']"
2903,sl-SL,train,predvajaj pesem iz mojih priljubljenih,"['predvajaj', 'pesem', 'iz', 'mojih', 'priljubljenih']"
2904,sl-SL,train,zvišaj svetlost luči,"['zvišaj', 'svetlost', 'luči']"
2905,sl-SL,train,kakšna je najvišja temperatura za ta teden,"['kakšna', 'je', 'najvišja', 'temperatura', 'za', 'ta', 'teden']"
2906,sl-SL,train,osvetli luč,"['osvetli', 'luč']"
2907,sl-SL,train,koliko je ura danes,"['koliko', 'je', 'ura', 'danes']"
2908,sl-SL,train,pre temno je tukaj povečaj svetlobo luči,"['pre', 'temno', 'je', 'tukaj', 'povečaj', 'svetlobo', 'luči']"
2909,sl-SL,train,kaj so moji prihajajoči opomniki,"['kaj', 'so', 'moji', 'prihajajoči', 'opomniki']"
2910,sl-SL,train,mi lahko poveš o opozorilih ki sem jih nastavil,"['mi', 'lahko', 'poveš', 'o', 'opozorilih', 'ki', 'sem', 'jih', 'nastavil']"
2911,sl-SL,train,prosim predvajaj tinkaro kovač,"['prosim', 'predvajaj', 'tinkaro', 'kovač']"
2912,sl-SL,train,rad bi poslušal,"['rad', 'bi', 'poslušal']"
2913,sl-SL,train,govori glasneje,"['govori', 'glasneje']"
2914,sl-SL,train,povišaj glasnost zvočnika,"['povišaj', 'glasnost', 'zvočnika']"
2915,sl-SL,train,naredi luči v dnevni sobi oranžne,"['naredi', 'luči', 'v', 'dnevni', 'sobi', 'oranžne']"
2916,sl-SL,train,poišči nekaj beethovnove klasične glasbe in mi jo predvajaj,"['poišči', 'nekaj', 'beethovnove', 'klasične', 'glasbe', 'in', 'mi', 'jo', 'predvajaj']"
2917,sl-SL,train,igraj dan ljubezni od pepel in kri,"['igraj', 'dan', 'ljubezni', 'od', 'pepel', 'in', 'kri']"
2918,sl-SL,train,predvajaj pesem črna kitara od vlada kreslina,"['predvajaj', 'pesem', 'črna', 'kitara', 'od', 'vlada', 'kreslina']"
2919,sl-SL,train,koliko je ura sedaj v čikagu,"['koliko', 'je', 'ura', 'sedaj', 'v', 'čikagu']"
2920,sl-SL,train,koliko je ura v pacifiškem časovnem pasu pravkar,"['koliko', 'je', 'ura', 'v', 'pacifiškem', 'časovnem', 'pasu', 'pravkar']"
2921,sl-SL,train,kaj govorijo o borutu pahorju pri tej temi,"['kaj', 'govorijo', 'o', 'borutu', 'pahorju', 'pri', 'tej', 'temi']"
2922,sl-SL,train,najdi mi prosim žurnalove najnovejše novice,"['najdi', 'mi', 'prosim', 'žurnalove', 'najnovejše', 'novice']"
2923,sl-SL,train,ali bo danes zvečer oblačno vreme,"['ali', 'bo', 'danes', 'zvečer', 'oblačno', 'vreme']"
2924,sl-SL,train,ugasni luči v moji sobi,"['ugasni', 'luči', 'v', 'moji', 'sobi']"
2925,sl-SL,train,ugasni vse luči,"['ugasni', 'vse', 'luči']"
2926,sl-SL,train,rad imam alt rock,"['rad', 'imam', 'alt', 'rock']"
2927,sl-SL,train,ugasni luči v moji sobi,"['ugasni', 'luči', 'v', 'moji', 'sobi']"
2928,sl-SL,train,ugasni luči zdaj,"['ugasni', 'luči', 'zdaj']"
2929,sl-SL,train,predvajaj od višine se zvrti vlada kreslina,"['predvajaj', 'od', 'višine', 'se', 'zvrti', 'vlada', 'kreslina']"
2930,sl-SL,train,predvajaj survivor od destiny's child,"['predvajaj', 'survivor', 'od', ""destiny's"", 'child']"
2931,sl-SL,train,ali je premrzlo za plavanje,"['ali', 'je', 'premrzlo', 'za', 'plavanje']"
2932,sl-SL,train,kakšna je petdnevna napoved,"['kakšna', 'je', 'petdnevna', 'napoved']"
2933,sl-SL,train,prepoznaš pesem ki se predvaja na mojem telefonu,"['prepoznaš', 'pesem', 'ki', 'se', 'predvaja', 'na', 'mojem', 'telefonu']"
2934,sl-SL,train,kaj je naslov trenutne pesmi,"['kaj', 'je', 'naslov', 'trenutne', 'pesmi']"
2935,sl-SL,train,predvajaj pop pesmi,"['predvajaj', 'pop', 'pesmi']"
2936,sl-SL,train,kaj se doagaja zdaj na twitterju,"['kaj', 'se', 'doagaja', 'zdaj', 'na', 'twitterju']"
2937,sl-SL,train,katera glasba igra,"['katera', 'glasba', 'igra']"
2938,sl-SL,train,koliko je ura v ljubljani,"['koliko', 'je', 'ura', 'v', 'ljubljani']"
2939,sl-SL,train,prikaži mi kitajsko hrano v bližini,"['prikaži', 'mi', 'kitajsko', 'hrano', 'v', 'bližini']"
2940,sl-SL,train,zvišaj glasnost zvočnikov,"['zvišaj', 'glasnost', 'zvočnikov']"
2941,sl-SL,train,znižaj glasnost zvočnikov,"['znižaj', 'glasnost', 'zvočnikov']"
2942,sl-SL,train,povečaj glasnost zvočnikov na petinpetdeset odstotkov,"['povečaj', 'glasnost', 'zvočnikov', 'na', 'petinpetdeset', 'odstotkov']"
2943,sl-SL,train,oceni to pesem s petimi zvezdicami in shrani oceno,"['oceni', 'to', 'pesem', 's', 'petimi', 'zvezdicami', 'in', 'shrani', 'oceno']"
2944,sl-SL,train,zapomni si da je ta pesem dobra vendar prepočasna za vadbo,"['zapomni', 'si', 'da', 'je', 'ta', 'pesem', 'dobra', 'vendar', 'prepočasna', 'za', 'vadbo']"
2945,sl-SL,train,koliko je ura v dubaju,"['koliko', 'je', 'ura', 'v', 'dubaju']"
2946,sl-SL,train,povej mi čas v tokiu,"['povej', 'mi', 'čas', 'v', 'tokiu']"
2947,sl-SL,train,koliko je ura v dallasu,"['koliko', 'je', 'ura', 'v', 'dallasu']"
2948,sl-SL,train,koliko je ura v angliji,"['koliko', 'je', 'ura', 'v', 'angliji']"
2949,sl-SL,train,koliko je ura po pacifiškem standarnem času,"['koliko', 'je', 'ura', 'po', 'pacifiškem', 'standarnem', 'času']"
2950,sl-SL,train,kakšno je trenutno vreme v mariboru,"['kakšno', 'je', 'trenutno', 'vreme', 'v', 'mariboru']"
2951,sl-SL,train,posesaj tepih v dnevni sobi,"['posesaj', 'tepih', 'v', 'dnevni', 'sobi']"
2952,sl-SL,train,s preproge posesajte osvežilca preprog,"['s', 'preproge', 'posesajte', 'osvežilca', 'preprog']"
2953,sl-SL,train,naroči nekaj pohanega piščanca iz pekinškega mesta prek ehrana,"['naroči', 'nekaj', 'pohanega', 'piščanca', 'iz', 'pekinškega', 'mesta', 'prek', 'ehrana']"
2954,sl-SL,train,ura za kairo prosim,"['ura', 'za', 'kairo', 'prosim']"
2955,sl-SL,train,koliko je ura v bangaloru,"['koliko', 'je', 'ura', 'v', 'bangaloru']"
2956,sl-SL,train,koliko je ura v sloveniji,"['koliko', 'je', 'ura', 'v', 'sloveniji']"
2957,sl-SL,train,kakšni smešni vici,"['kakšni', 'smešni', 'vici']"
2958,sl-SL,train,koliko je trenutno ura v bovcu,"['koliko', 'je', 'trenutno', 'ura', 'v', 'bovcu']"
2959,sl-SL,train,želim kavo,"['želim', 'kavo']"
2960,sl-SL,train,priključi na luči,"['priključi', 'na', 'luči']"
2961,sl-SL,train,na glasbenem predvajalniku zvišaj glasnost na stopnjo sedem,"['na', 'glasbenem', 'predvajalniku', 'zvišaj', 'glasnost', 'na', 'stopnjo', 'sedem']"
2962,sl-SL,train,predvajaj mi to pesem,"['predvajaj', 'mi', 'to', 'pesem']"
2963,sl-SL,train,hočem slišati mojo najljubšo pesem,"['hočem', 'slišati', 'mojo', 'najljubšo', 'pesem']"
2964,sl-SL,train,predvajaj mojo najboljšo pesem,"['predvajaj', 'mojo', 'najboljšo', 'pesem']"
2965,sl-SL,train,preglej nastavljene alarme,"['preglej', 'nastavljene', 'alarme']"
2966,sl-SL,train,ali picikato nudi hrano za s sabo,"['ali', 'picikato', 'nudi', 'hrano', 'za', 's', 'sabo']"
2967,sl-SL,train,lahko iz foculusa vzamem za s sabo,"['lahko', 'iz', 'foculusa', 'vzamem', 'za', 's', 'sabo']"
2968,sl-SL,train,ali foculus nudi hrano za s sabo,"['ali', 'foculus', 'nudi', 'hrano', 'za', 's', 'sabo']"
2969,sl-SL,train,odstrani najzgodnejši alarm za jutri,"['odstrani', 'najzgodnejši', 'alarm', 'za', 'jutri']"
2970,sl-SL,train,kakšno je vreme za naslednji teden v strunjanu,"['kakšno', 'je', 'vreme', 'za', 'naslednji', 'teden', 'v', 'strunjanu']"
2971,sl-SL,train,ali bo jutri vroče ali mrzlo,"['ali', 'bo', 'jutri', 'vroče', 'ali', 'mrzlo']"
2972,sl-SL,train,katero pesem poslušam,"['katero', 'pesem', 'poslušam']"
2973,sl-SL,train,kakšni so trenutno podatki o pesmi,"['kakšni', 'so', 'trenutno', 'podatki', 'o', 'pesmi']"
2974,sl-SL,train,lestenec obrni vse do konca,"['lestenec', 'obrni', 'vse', 'do', 'konca']"
2975,sl-SL,train,lahko spremeniš glasnost,"['lahko', 'spremeniš', 'glasnost']"
2976,sl-SL,train,utišaj glasnost,"['utišaj', 'glasnost']"
2977,sl-SL,train,katere so najnovejše novice na rtvslo,"['katere', 'so', 'najnovejše', 'novice', 'na', 'rtvslo']"
2978,sl-SL,train,prosim naroči pico in perutničke v picikatu,"['prosim', 'naroči', 'pico', 'in', 'perutničke', 'v', 'picikatu']"
2979,sl-SL,train,naroči mi pico in jo dostavi nocoj ob petih popoldne,"['naroči', 'mi', 'pico', 'in', 'jo', 'dostavi', 'nocoj', 'ob', 'petih', 'popoldne']"
2980,sl-SL,train,prosim govori glasneje,"['prosim', 'govori', 'glasneje']"
2981,sl-SL,train,olly prosim govori glasneje,"['olly', 'prosim', 'govori', 'glasneje']"
2982,sl-SL,train,lahko govoriš tišje,"['lahko', 'govoriš', 'tišje']"
2983,sl-SL,train,katere so najnovejše novice na planet t. v.,"['katere', 'so', 'najnovejše', 'novice', 'na', 'planet', 't.', 'v.']"
2984,sl-SL,train,ali moram danes imeti s seboj dežnik,"['ali', 'moram', 'danes', 'imeti', 's', 'seboj', 'dežnik']"
2985,sl-SL,train,ali bom danes moral vzeti dežnik s seboj,"['ali', 'bom', 'danes', 'moral', 'vzeti', 'dežnik', 's', 'seboj']"
2986,sl-SL,train,bodi moja ura,"['bodi', 'moja', 'ura']"
2987,sl-SL,train,utišaj zvok,"['utišaj', 'zvok']"
2988,sl-SL,train,utišaj zvok,"['utišaj', 'zvok']"
2989,sl-SL,train,predvajaj album,"['predvajaj', 'album']"
2990,sl-SL,train,sladka kot med od midva,"['sladka', 'kot', 'med', 'od', 'midva']"
2991,sl-SL,train,začni predvajati od višine se zvrti,"['začni', 'predvajati', 'od', 'višine', 'se', 'zvrti']"
2992,sl-SL,train,ustavi glasbo,"['ustavi', 'glasbo']"
2993,sl-SL,train,ali sneži v domžalah,"['ali', 'sneži', 'v', 'domžalah']"
2994,sl-SL,train,ali bo naslednji torek deževalo v ljubljani,"['ali', 'bo', 'naslednji', 'torek', 'deževalo', 'v', 'ljubljani']"
2995,sl-SL,train,na katerem albumu je ta pesem,"['na', 'katerem', 'albumu', 'je', 'ta', 'pesem']"
2996,sl-SL,train,koliko je ura v ljubljani,"['koliko', 'je', 'ura', 'v', 'ljubljani']"
2997,sl-SL,train,ura ljubljana slovenija,"['ura', 'ljubljana', 'slovenija']"
2998,sl-SL,train,pokaži mi čas v ljubljani slovenija,"['pokaži', 'mi', 'čas', 'v', 'ljubljani', 'slovenija']"
2999,sl-SL,train,premešaj mojo telovadno glasbo,"['premešaj', 'mojo', 'telovadno', 'glasbo']"
3000,sl-SL,train,najdi nekaj rocka,"['najdi', 'nekaj', 'rocka']"
3001,sl-SL,train,kakšno je ta teden vreme,"['kakšno', 'je', 'ta', 'teden', 'vreme']"
3002,sl-SL,train,tedensko vreme blizu mene,"['tedensko', 'vreme', 'blizu', 'mene']"
3003,sl-SL,train,zbudi me ob devetih zjutraj,"['zbudi', 'me', 'ob', 'devetih', 'zjutraj']"
3004,sl-SL,train,identifikator glasbe,"['identifikator', 'glasbe']"
3005,sl-SL,train,zvočni oblak,"['zvočni', 'oblak']"
3006,sl-SL,train,kateri dan je dvaindvajsetega,"['kateri', 'dan', 'je', 'dvaindvajsetega']"
3007,sl-SL,train,v aplikaciji spotify predvajaj moj seznam pesmi za telovadbo,"['v', 'aplikaciji', 'spotify', 'predvajaj', 'moj', 'seznam', 'pesmi', 'za', 'telovadbo']"
3008,sl-SL,train,igraj nekaj glasbe pop žanra,"['igraj', 'nekaj', 'glasbe', 'pop', 'žanra']"
3009,sl-SL,train,napoved za ta teden,"['napoved', 'za', 'ta', 'teden']"
3010,sl-SL,train,kateri dan bo sončno,"['kateri', 'dan', 'bo', 'sončno']"
3011,sl-SL,train,ali lahko obujem natikače,"['ali', 'lahko', 'obujem', 'natikače']"
3012,sl-SL,train,vreme ljubljana,"['vreme', 'ljubljana']"
3013,sl-SL,train,romantično svetlobo prosim,"['romantično', 'svetlobo', 'prosim']"
3014,sl-SL,train,potrebujem drugačna navodila,"['potrebujem', 'drugačna', 'navodila']"
3015,sl-SL,train,siri moraš mi dati drugačna navodila,"['siri', 'moraš', 'mi', 'dati', 'drugačna', 'navodila']"
3016,sl-SL,train,poiskati moraš drugo pot do mojega cilja,"['poiskati', 'moraš', 'drugo', 'pot', 'do', 'mojega', 'cilja']"
3017,sl-SL,train,ali lahko najdeš drugo pot do mojega cilja,"['ali', 'lahko', 'najdeš', 'drugo', 'pot', 'do', 'mojega', 'cilja']"
3018,sl-SL,train,vklopi zvok,"['vklopi', 'zvok']"
3019,sl-SL,train,kdaj me bo moj alarm zbudil,"['kdaj', 'me', 'bo', 'moj', 'alarm', 'zbudil']"
3020,sl-SL,train,ali imam jaz alarm nastavljen za danes,"['ali', 'imam', 'jaz', 'alarm', 'nastavljen', 'za', 'danes']"
3021,sl-SL,train,aktiviraj glasbo,"['aktiviraj', 'glasbo']"
3022,sl-SL,train,koliko je trenutno ura v ljubljani,"['koliko', 'je', 'trenutno', 'ura', 'v', 'ljubljani']"
3023,sl-SL,train,povej mi lokalni čas za ljubljano,"['povej', 'mi', 'lokalni', 'čas', 'za', 'ljubljano']"
3024,sl-SL,train,preveri najnovejše novice,"['preveri', 'najnovejše', 'novice']"
3025,sl-SL,train,najnovejši naslovi,"['najnovejši', 'naslovi']"
3026,sl-SL,train,svetovne lokalne novice,"['svetovne', 'lokalne', 'novice']"
3027,sl-SL,train,začni čistiti,"['začni', 'čistiti']"
3028,sl-SL,train,ali ima verdi dostavo na dom,"['ali', 'ima', 'verdi', 'dostavo', 'na', 'dom']"
3029,sl-SL,train,katerega smo prvi petek naslednjega meseca,"['katerega', 'smo', 'prvi', 'petek', 'naslednjega', 'meseca']"
